Date,Open,High,Low,Close,Adj Close,Volume
1988-08-22,8.437500,8.437500,8.312500,8.312500,3.890678,1226000
1988-08-23,8.312500,8.375000,8.312500,8.312500,3.890678,1360000
1988-08-24,8.312500,8.437500,8.312500,8.437500,3.949182,2522400
1988-08-25,8.375000,8.406250,8.250000,8.375000,3.919931,2452000
1988-08-26,8.312500,8.375000,8.281250,8.312500,3.890678,697200
1988-08-29,8.281250,8.406250,8.281250,8.343750,3.940858,653200
1988-08-30,8.406250,8.406250,8.343750,8.375000,3.955621,1210400
1988-08-31,8.375000,8.406250,8.187500,8.218750,3.881821,1687200
1988-09-01,8.187500,8.187500,8.031250,8.062500,3.808024,2748000
1988-09-02,8.125000,8.375000,8.093750,8.250000,3.896581,2874000
1988-09-06,8.218750,8.218750,8.062500,8.125000,3.837543,1521200
1988-09-07,8.093750,8.093750,7.781250,7.781250,3.675184,5345600
1988-09-08,7.781250,7.968750,7.718750,7.906250,3.734222,3223600
1988-09-09,7.906250,7.968750,7.843750,7.843750,3.704702,2028000
1988-09-12,7.875000,8.000000,7.843750,8.000000,3.778501,3161600
1988-09-13,8.000000,8.125000,7.968750,8.093750,3.822782,2694000
1988-09-14,8.125000,8.281250,8.062500,8.187500,3.867061,2205200
1988-09-15,8.125000,8.187500,8.093750,8.125000,3.837543,1181200
1988-09-16,8.062500,8.250000,8.000000,8.218750,3.881821,2998400
1988-09-19,8.125000,8.156250,8.000000,8.062500,3.808024,1207600
1988-09-20,8.593750,8.593750,8.437500,8.531250,4.029420,5695600
1988-09-21,8.531250,8.562500,8.468750,8.468750,3.999900,2534000
1988-09-22,8.468750,8.468750,8.312500,8.343750,3.940858,3998800
1988-09-23,8.375000,8.437500,8.343750,8.375000,3.955621,2229200
1988-09-26,8.437500,8.468750,8.406250,8.468750,3.999900,1044000
1988-09-27,8.468750,8.500000,8.312500,8.343750,3.940858,2355200
1988-09-28,8.375000,8.406250,8.343750,8.375000,3.955621,954400
1988-09-29,8.375000,8.468750,8.375000,8.437500,3.985137,1317200
1988-09-30,8.437500,8.468750,8.406250,8.437500,3.985137,3388000
1988-10-03,8.375000,8.375000,8.312500,8.312500,3.926102,2170400
1988-10-04,8.343750,8.375000,8.312500,8.312500,3.926102,3435200
1988-10-05,8.312500,8.343750,8.187500,8.187500,3.867061,4960000
1988-10-06,8.218750,8.218750,8.156250,8.187500,3.867061,3596000
1988-10-07,8.250000,8.312500,8.093750,8.281250,3.911342,3452000
1988-10-10,8.250000,8.406250,8.218750,8.375000,3.955621,3914400
1988-10-11,8.312500,8.375000,8.031250,8.312500,3.926102,2178800
1988-10-12,8.250000,8.281250,8.187500,8.250000,3.896581,3568000
1988-10-13,8.218750,8.281250,8.218750,8.218750,3.881821,3095600
1988-10-14,8.250000,8.375000,8.250000,8.375000,3.955621,3200000
1988-10-17,8.375000,8.531250,8.375000,8.500000,4.014657,2830800
1988-10-18,8.531250,8.593750,8.468750,8.468750,3.999900,5234400
1988-10-19,8.531250,8.718750,8.500000,8.562500,4.044178,2870400
1988-10-20,8.531250,8.812500,8.531250,8.750000,4.132738,2485200
1988-10-21,8.750000,8.843750,8.687500,8.750000,4.132738,2080000
1988-10-24,8.625000,8.687500,8.562500,8.562500,4.044178,1450400
1988-10-25,8.593750,8.593750,8.437500,8.531250,4.029420,1991200
1988-10-26,8.531250,8.531250,8.343750,8.437500,3.985137,1690800
1988-10-27,8.468750,8.468750,8.343750,8.375000,3.955621,2498000
1988-10-28,8.312500,8.468750,8.312500,8.437500,3.985137,1627600
1988-10-31,8.375000,8.500000,8.343750,8.468750,3.999900,1127200
1988-11-01,8.375000,8.500000,8.343750,8.468750,3.999900,1538800
1988-11-02,8.406250,8.593750,8.375000,8.593750,4.058938,1706400
1988-11-03,8.531250,8.593750,8.468750,8.468750,3.999900,1092400
1988-11-04,8.406250,8.500000,8.375000,8.375000,3.955621,1089600
1988-11-07,8.343750,8.406250,8.343750,8.343750,3.940858,873600
1988-11-08,8.375000,8.468750,8.312500,8.343750,3.940858,912800
1988-11-09,8.343750,8.375000,8.250000,8.312500,3.926102,2524800
1988-11-10,8.281250,8.375000,8.281250,8.343750,3.940858,2270000
1988-11-11,8.312500,8.375000,8.250000,8.281250,3.911342,1603600
1988-11-14,8.343750,8.375000,8.312500,8.375000,3.955621,1156400
1988-11-15,8.312500,8.500000,8.312500,8.468750,3.999900,1253200
1988-11-16,8.406250,8.468750,8.375000,8.375000,3.955621,1259600
1988-11-17,8.437500,8.437500,8.281250,8.343750,3.940858,1303200
1988-11-18,8.312500,8.343750,8.250000,8.312500,3.926102,1152000
1988-11-21,8.312500,8.312500,8.218750,8.218750,3.881821,1244800
1988-11-22,8.187500,8.312500,8.187500,8.218750,3.881821,1196800
1988-11-23,8.218750,8.281250,8.218750,8.218750,3.881821,776400
1988-11-25,8.312500,8.406250,8.281250,8.343750,3.940858,972000
1988-11-28,8.343750,8.437500,8.312500,8.375000,3.955621,2050400
1988-11-29,8.312500,8.375000,8.281250,8.281250,3.911342,1111600
1988-11-30,8.250000,8.375000,8.250000,8.343750,3.940858,1692000
1988-12-01,8.312500,8.343750,8.187500,8.218750,3.881821,794000
1988-12-02,8.187500,8.375000,8.125000,8.187500,3.867061,878000
1988-12-05,8.187500,8.312500,8.156250,8.281250,3.911342,824000
1988-12-06,8.281250,8.343750,8.156250,8.312500,3.926102,1046400
1988-12-07,8.281250,8.343750,8.250000,8.343750,3.940858,1158400
1988-12-08,8.187500,8.312500,8.156250,8.281250,3.911342,1483200
1988-12-09,8.250000,8.343750,8.250000,8.312500,3.926102,1493600
1988-12-12,8.312500,8.406250,8.281250,8.281250,3.911342,2282000
1988-12-13,8.156250,8.312500,8.000000,8.187500,3.902404,2204000
1988-12-14,8.062500,8.125000,8.000000,8.093750,3.857720,1366000
1988-12-15,8.031250,8.125000,7.875000,7.906250,3.768351,1767600
1988-12-16,7.875000,8.218750,7.812500,8.062500,3.842827,3019200
1988-12-19,8.031250,8.343750,8.000000,8.218750,3.917298,1923600
1988-12-20,8.250000,8.281250,8.031250,8.031250,3.827930,1114000
1988-12-21,8.031250,8.218750,8.000000,8.156250,3.887508,1723200
1988-12-22,8.187500,8.312500,8.125000,8.218750,3.917298,1715200
1988-12-23,8.312500,8.343750,8.250000,8.312500,3.961984,805600
1988-12-27,8.312500,8.406250,8.250000,8.312500,3.961984,1232400
1988-12-28,8.281250,8.312500,8.156250,8.250000,3.932193,753200
1988-12-29,8.250000,8.312500,8.156250,8.250000,3.932193,1639200
1988-12-30,8.218750,8.312500,8.156250,8.156250,3.887508,1038800
1989-01-03,8.125000,8.156250,8.000000,8.062500,3.842827,1954000
1989-01-04,8.093750,8.156250,8.031250,8.156250,3.887508,1657200
1989-01-05,8.218750,8.375000,8.156250,8.343750,3.976876,1299200
1989-01-06,8.406250,8.562500,8.375000,8.468750,4.036457,2664800
1989-01-09,8.250000,8.375000,8.250000,8.375000,3.991772,4653200
1989-01-10,8.343750,8.406250,8.218750,8.343750,3.976876,2451600
1989-01-11,8.343750,8.562500,8.312500,8.531250,4.066247,1660000
1989-01-12,8.562500,8.718750,8.531250,8.656250,4.125825,3681200
1989-01-13,8.687500,8.750000,8.656250,8.718750,4.155614,1518000
1989-01-16,8.718750,8.812500,8.625000,8.687500,4.140721,2465600
1989-01-17,8.656250,8.718750,8.593750,8.687500,4.140721,1319200
1989-01-18,8.750000,8.875000,8.656250,8.875000,4.230086,2150800
1989-01-19,8.906250,8.937500,8.656250,8.812500,4.200297,2283600
1989-01-20,8.781250,8.843750,8.718750,8.812500,4.200297,1392400
1989-01-23,8.843750,9.000000,8.531250,8.531250,4.066247,2889600
1989-01-24,8.593750,8.812500,8.562500,8.781250,4.185404,1987200
1989-01-25,8.750000,8.781250,8.625000,8.625000,4.110929,2167200
1989-01-26,8.625000,8.906250,8.562500,8.906250,4.244981,3488400
1989-01-27,8.968750,9.000000,8.750000,8.812500,4.200297,4618000
1989-01-30,8.875000,8.968750,8.812500,8.937500,4.259875,1836800
1989-01-31,8.875000,9.031250,8.812500,9.000000,4.289664,1607200
1989-02-01,9.031250,9.125000,9.000000,9.062500,4.319455,3422800
1989-02-02,9.093750,9.093750,8.937500,9.062500,4.319455,1618000
1989-02-03,9.031250,9.187500,9.031250,9.187500,4.379034,2660800
1989-02-06,9.156250,9.218750,9.062500,9.156250,4.364139,2341200
1989-02-07,9.093750,9.156250,8.937500,8.937500,4.259875,2946000
1989-02-08,8.937500,9.218750,8.937500,9.031250,4.304560,2350000
1989-02-09,8.937500,9.062500,8.906250,9.000000,4.289664,2544800
1989-02-10,9.000000,9.093750,8.937500,9.000000,4.289664,1996000
1989-02-13,9.000000,9.031250,8.906250,8.906250,4.244981,1366000
1989-02-14,8.906250,8.968750,8.781250,8.781250,4.185404,1630000
1989-02-15,8.750000,9.093750,8.750000,9.031250,4.304560,1600000
1989-02-16,8.968750,8.968750,8.875000,8.937500,4.259875,1452000
1989-02-17,8.937500,9.093750,8.875000,8.968750,4.274772,1621200
1989-02-21,8.968750,9.062500,8.937500,9.031250,4.304560,1336400
1989-02-22,8.968750,8.968750,8.812500,8.812500,4.200297,1963200
1989-02-23,8.781250,8.875000,8.750000,8.843750,4.215194,900000
1989-02-24,8.843750,8.843750,8.687500,8.750000,4.170509,1251200
1989-02-27,8.687500,8.843750,8.687500,8.812500,4.200297,2704400
1989-02-28,8.781250,8.843750,8.781250,8.843750,4.251372,849200
1989-03-01,8.812500,8.875000,8.718750,8.718750,4.191284,1341600
1989-03-02,8.718750,8.906250,8.718750,8.906250,4.281416,1850800
1989-03-03,8.906250,9.125000,8.906250,9.125000,4.386578,2211600
1989-03-06,9.187500,9.562500,9.187500,9.468750,4.551824,4556000
1989-03-07,9.500000,9.781250,9.437500,9.656250,4.641959,6880800
1989-03-08,9.625000,9.625000,9.468750,9.562500,4.596891,3052000
1989-03-09,9.562500,9.625000,9.562500,9.625000,4.626937,1141600
1989-03-10,9.562500,9.562500,9.437500,9.531250,4.581869,2378000
1989-03-13,9.500000,9.562500,9.437500,9.562500,4.596891,2586800
1989-03-14,9.531250,9.531250,9.406250,9.406250,4.521781,1568800
1989-03-15,9.437500,9.593750,9.437500,9.593750,4.611916,2608800
1989-03-16,9.625000,9.625000,9.500000,9.562500,4.596891,2459200
1989-03-17,9.375000,9.500000,9.281250,9.500000,4.566848,3178800
1989-03-20,9.406250,9.406250,9.125000,9.187500,4.416623,2360800
1989-03-21,9.281250,9.312500,9.156250,9.281250,4.461690,3228400
1989-03-22,9.312500,9.312500,9.218750,9.281250,4.461690,2829200
1989-03-23,9.312500,9.375000,9.218750,9.250000,4.446666,2604400
1989-03-27,9.250000,9.437500,9.187500,9.406250,4.521781,826000
1989-03-28,9.468750,9.562500,9.437500,9.500000,4.566848,2410400
1989-03-29,9.531250,9.593750,9.437500,9.500000,4.566848,1413600
1989-03-30,9.500000,9.500000,9.437500,9.468750,4.551824,1872800
1989-03-31,9.531250,9.531250,9.375000,9.500000,4.566848,1061200
1989-04-03,9.531250,9.531250,9.375000,9.375000,4.506755,1695600
1989-04-04,9.437500,9.437500,9.312500,9.375000,4.506755,928000
1989-04-05,9.375000,9.406250,9.250000,9.281250,4.461690,1429600
1989-04-06,9.281250,9.375000,9.187500,9.312500,4.476712,1862800
1989-04-07,9.281250,9.406250,9.250000,9.375000,4.506755,1117200
1989-04-10,9.343750,9.406250,9.312500,9.343750,4.491735,930000
1989-04-11,9.343750,9.437500,9.343750,9.437500,4.536804,1056800
1989-04-12,9.406250,9.531250,9.406250,9.500000,4.566848,1264000
1989-04-13,9.437500,9.500000,9.375000,9.406250,4.521781,867600
1989-04-14,9.437500,9.625000,9.437500,9.625000,4.626937,1654400
1989-04-17,9.562500,9.875000,9.562500,9.593750,4.611916,1041600
1989-04-18,9.718750,9.937500,9.687500,9.937500,4.777162,3462800
1989-04-19,9.875000,9.968750,9.781250,9.781250,4.702047,1656800
1989-04-20,9.875000,9.875000,9.750000,9.843750,4.732096,1441200
1989-04-21,9.906250,10.093750,9.843750,10.093750,4.852275,3674000
1989-04-24,10.062500,10.187500,10.031250,10.156250,4.882318,2370800
1989-04-25,10.125000,10.156250,10.000000,10.031250,4.822228,2556400
1989-04-26,10.062500,10.062500,9.968750,10.031250,4.822228,1330400
1989-04-27,9.968750,10.062500,9.968750,10.000000,4.807208,1592800
1989-04-28,10.031250,10.031250,9.781250,9.843750,4.732096,1742800
1989-05-01,9.718750,9.812500,9.718750,9.750000,4.687027,608800
1989-05-02,9.812500,9.937500,9.781250,9.812500,4.717072,1757200
1989-05-03,9.843750,9.875000,9.625000,9.656250,4.641959,1538000
1989-05-04,9.625000,9.781250,9.593750,9.750000,4.687027,1702800
1989-05-05,9.812500,9.843750,9.718750,9.718750,4.672006,2195200
1989-05-08,9.718750,9.718750,9.593750,9.593750,4.611916,836400
1989-05-09,9.656250,9.718750,9.531250,9.531250,4.581869,784000
1989-05-10,9.593750,9.593750,9.468750,9.531250,4.581869,1150800
1989-05-11,9.562500,9.562500,9.468750,9.468750,4.551824,745600
1989-05-12,9.625000,9.906250,9.593750,9.906250,4.762141,2572000
1989-05-15,9.906250,10.000000,9.875000,9.937500,4.777162,1834800
1989-05-16,9.812500,9.968750,9.812500,9.906250,4.762141,1385600
1989-05-17,9.906250,9.906250,9.781250,9.781250,4.702047,1432800
1989-05-18,9.687500,9.812500,9.593750,9.687500,4.656982,1749600
1989-05-19,9.718750,9.875000,9.687500,9.843750,4.732096,2090000
1989-05-22,9.812500,9.906250,9.625000,9.781250,4.702047,1977200
1989-05-23,9.687500,9.750000,9.625000,9.625000,4.626937,1342800
1989-05-24,9.593750,9.687500,9.562500,9.687500,4.656982,2485200
1989-05-25,9.625000,9.781250,9.625000,9.718750,4.672006,1273600
1989-05-26,9.687500,10.000000,9.687500,10.000000,4.807208,2450800
1989-05-30,9.906250,9.968750,9.812500,9.843750,4.767854,1202000
1989-05-31,9.843750,9.937500,9.812500,9.843750,4.767854,964000
1989-06-01,9.781250,9.968750,9.781250,9.937500,4.813262,870800
1989-06-02,9.968750,10.031250,9.875000,9.937500,4.813262,1555600
1989-06-05,9.937500,10.156250,9.906250,9.968750,4.828397,2798800
1989-06-06,10.000000,10.062500,9.906250,10.062500,4.873808,1647200
1989-06-07,10.062500,10.218750,10.000000,10.218750,4.949483,1906000
1989-06-08,10.156250,10.187500,10.062500,10.093750,4.888944,1926000
1989-06-09,9.937500,10.062500,9.937500,9.968750,4.828397,1599600
1989-06-12,9.875000,9.906250,9.812500,9.843750,4.767854,1722800
1989-06-13,9.781250,9.843750,9.687500,9.718750,4.707310,1314000
1989-06-14,9.750000,9.781250,9.625000,9.781250,4.737581,1273600
1989-06-15,9.718750,9.843750,9.687500,9.781250,4.737581,1179200
1989-06-16,9.718750,9.843750,9.718750,9.843750,4.767854,2718800
1989-06-19,9.750000,9.812500,9.687500,9.781250,4.737581,741600
1989-06-20,9.781250,9.843750,9.750000,9.750000,4.722445,974800
1989-06-21,9.781250,9.781250,9.625000,9.656250,4.677037,1052800
1989-06-22,9.625000,9.718750,9.625000,9.687500,4.692171,856800
1989-06-23,9.718750,9.968750,9.656250,9.687500,4.692171,1088000
1989-06-26,9.687500,9.781250,9.656250,9.750000,4.722445,848000
1989-06-27,9.750000,10.000000,9.750000,9.968750,4.828397,2131600
1989-06-28,10.000000,10.218750,10.000000,10.156250,4.919214,3929600
1989-06-29,10.218750,10.312500,9.875000,9.906250,4.798126,3076400
1989-06-30,9.968750,9.968750,9.750000,9.937500,4.813262,2366400
1989-07-03,9.875000,9.968750,9.875000,9.968750,4.828397,432000
1989-07-05,9.937500,10.187500,9.812500,10.187500,4.934350,1504400
1989-07-06,10.218750,10.250000,10.062500,10.156250,4.919214,1774000
1989-07-07,10.062500,10.187500,10.031250,10.093750,4.888944,1230400
1989-07-10,10.187500,10.250000,10.093750,10.250000,4.964623,1335600
1989-07-11,10.250000,10.437500,10.218750,10.406250,5.040304,3168400
1989-07-12,10.375000,10.375000,10.281250,10.375000,5.025167,1064400
1989-07-13,10.375000,10.500000,10.343750,10.375000,5.025167,1910000
1989-07-14,10.312500,10.468750,10.093750,10.437500,5.055435,2808400
1989-07-17,10.468750,10.656250,10.437500,10.625000,5.146255,1998000
1989-07-18,10.625000,10.687500,10.562500,10.687500,5.176526,1542000
1989-07-19,10.656250,10.687500,10.531250,10.562500,5.115983,2103200
1989-07-20,10.562500,10.625000,10.531250,10.562500,5.115983,2035600
1989-07-21,10.468750,10.593750,10.468750,10.593750,5.131119,2332400
1989-07-24,10.562500,10.593750,10.468750,10.500000,5.085712,762400
1989-07-25,10.406250,10.531250,10.312500,10.312500,4.994896,1126400
1989-07-26,10.312500,10.375000,10.250000,10.375000,5.025167,932000
1989-07-27,10.437500,10.468750,10.312500,10.406250,5.040304,1112000
1989-07-28,10.406250,10.562500,10.406250,10.500000,5.085712,862800
1989-07-31,10.500000,10.593750,10.406250,10.593750,5.131119,1250800
1989-08-01,10.562500,10.781250,10.531250,10.750000,5.206800,3151200
1989-08-02,10.656250,10.937500,10.656250,10.937500,5.297616,2670000
1989-08-03,10.906250,10.937500,10.843750,10.906250,5.282480,1790800
1989-08-04,10.750000,10.906250,10.687500,10.875000,5.267344,1832000
1989-08-07,10.875000,11.000000,10.781250,11.000000,5.327887,1192000
1989-08-08,10.937500,11.187500,10.906250,10.937500,5.297616,1408800
1989-08-09,10.875000,10.937500,10.718750,10.750000,5.206800,1516400
1989-08-10,10.500000,10.625000,10.468750,10.625000,5.146255,1377200
1989-08-11,10.687500,10.781250,10.343750,10.531250,5.100845,2421200
1989-08-14,10.437500,10.500000,10.375000,10.375000,5.025167,954000
1989-08-15,10.437500,10.562500,10.437500,10.500000,5.085712,1040000
1989-08-16,10.656250,10.687500,10.593750,10.687500,5.176526,1230800
1989-08-17,10.656250,10.687500,10.468750,10.500000,5.085712,1053600
1989-08-18,10.500000,10.718750,10.468750,10.718750,5.191662,1539600
1989-08-21,10.500000,10.593750,10.500000,10.500000,5.085712,1166800
1989-08-22,10.375000,10.468750,10.343750,10.406250,5.040304,1395600
1989-08-23,10.406250,11.031250,10.406250,11.000000,5.327887,3106000
1989-08-24,11.062500,11.250000,11.000000,11.250000,5.448974,4707200
1989-08-25,11.187500,11.218750,11.062500,11.093750,5.373295,1432400
1989-08-28,11.000000,11.093750,10.937500,11.093750,5.409869,1354000
1989-08-29,11.000000,11.062500,10.906250,10.906250,5.318434,1050000
1989-08-30,11.000000,11.062500,10.875000,11.000000,5.364151,1017600
1989-08-31,10.937500,11.093750,10.937500,11.093750,5.409869,681200
1989-09-01,11.031250,11.218750,11.031250,11.125000,5.425106,1326800
1989-09-05,11.062500,11.343750,11.062500,11.312500,5.516541,1860800
1989-09-06,11.343750,11.343750,11.125000,11.125000,5.425106,2036000
1989-09-07,11.156250,11.250000,11.125000,11.125000,5.425106,1494800
1989-09-08,11.125000,11.156250,10.843750,11.031250,5.379391,1468400
1989-09-11,11.031250,11.031250,10.937500,11.031250,5.379391,766800
1989-09-12,11.000000,11.093750,10.968750,11.000000,5.364151,812800
1989-09-13,10.968750,11.062500,10.750000,10.750000,5.242242,1703600
1989-09-14,10.781250,10.781250,10.531250,10.625000,5.181284,1638400
1989-09-15,10.625000,10.906250,10.562500,10.750000,5.242242,2866800
1989-09-18,10.812500,10.875000,10.718750,10.750000,5.242242,819200
1989-09-19,10.750000,10.875000,10.750000,10.875000,5.303199,894400
1989-09-20,10.781250,10.968750,10.781250,10.843750,5.287958,1013200
1989-09-21,10.937500,11.062500,10.875000,10.906250,5.318434,1243200
1989-09-22,10.937500,10.968750,10.843750,10.875000,5.303199,766000
1989-09-25,10.781250,10.812500,10.687500,10.718750,5.227000,710800
1989-09-26,10.781250,10.843750,10.625000,10.656250,5.196522,1144800
1989-09-27,10.625000,10.718750,10.625000,10.718750,5.227000,822400
1989-09-28,10.718750,11.062500,10.687500,11.062500,5.394629,1296400
1989-09-29,11.000000,11.062500,10.562500,10.687500,5.211760,1259200
1989-10-02,10.687500,10.812500,10.656250,10.812500,5.272718,907600
1989-10-03,10.843750,10.968750,10.781250,10.968750,5.348910,2743600
1989-10-04,10.968750,11.093750,10.937500,11.062500,5.394629,1118000
1989-10-05,11.000000,11.125000,10.937500,11.093750,5.409869,2459200
1989-10-06,11.125000,11.218750,11.062500,11.187500,5.455589,1951600
1989-10-09,11.250000,11.375000,11.250000,11.375000,5.547020,1718000
1989-10-10,11.312500,11.375000,11.125000,11.343750,5.531778,1110400
1989-10-11,11.187500,11.218750,11.031250,11.093750,5.409869,1347200
1989-10-12,10.875000,11.156250,10.875000,11.156250,5.440349,1149600
1989-10-13,11.125000,11.187500,10.000000,10.187500,4.967936,2457600
1989-10-16,10.062500,11.500000,10.031250,10.812500,5.272718,4215600
1989-10-17,10.687500,10.812500,10.562500,10.812500,5.272718,2076000
1989-10-18,10.625000,10.781250,10.531250,10.687500,5.211760,1469600
1989-10-19,10.687500,10.968750,10.625000,10.968750,5.348910,1342400
1989-10-20,10.937500,11.125000,10.937500,11.125000,5.425106,2053200
1989-10-23,11.062500,11.125000,10.937500,11.000000,5.364151,1281200
1989-10-24,10.968750,11.218750,10.625000,11.218750,5.470825,3971200
1989-10-25,11.062500,11.093750,10.843750,10.843750,5.287958,1478400
1989-10-26,10.750000,10.750000,10.187500,10.281250,5.013655,2591600
1989-10-27,10.281250,10.406250,10.187500,10.406250,5.074613,2785600
1989-10-30,10.531250,10.562500,10.406250,10.437500,5.089847,1025600
1989-10-31,10.468750,10.687500,10.437500,10.656250,5.196522,1282400
1989-11-01,10.562500,10.687500,10.562500,10.625000,5.181284,808000
1989-11-02,10.562500,10.593750,10.343750,10.500000,5.120329,863200
1989-11-03,10.500000,10.656250,10.406250,10.437500,5.089847,765600
1989-11-06,10.375000,10.375000,10.218750,10.250000,4.998413,1192000
1989-11-07,10.187500,10.343750,10.156250,10.343750,5.044132,1017600
1989-11-08,10.375000,10.531250,10.281250,10.312500,5.028894,3282800
1989-11-09,10.343750,10.437500,10.250000,10.250000,4.998413,883600
1989-11-10,10.218750,10.281250,10.218750,10.281250,5.013655,728400
1989-11-13,10.281250,10.437500,10.187500,10.343750,5.044132,1607200
1989-11-14,10.343750,10.625000,10.312500,10.500000,5.120329,2326800
1989-11-15,10.468750,10.781250,10.468750,10.781250,5.257478,2194800
1989-11-16,10.625000,10.781250,10.625000,10.750000,5.242242,1281600
1989-11-17,10.687500,10.875000,10.593750,10.875000,5.303199,1311600
1989-11-20,10.843750,10.875000,10.750000,10.812500,5.272718,1311600
1989-11-21,10.843750,10.937500,10.750000,10.906250,5.318434,910400
1989-11-22,10.906250,10.968750,10.843750,10.937500,5.333673,970000
1989-11-24,11.000000,11.125000,10.937500,11.062500,5.394629,1055600
1989-11-27,11.125000,11.468750,11.062500,11.437500,5.577497,2943600
1989-11-28,11.437500,11.781250,11.250000,11.593750,5.653695,3817200
1989-11-29,11.531250,11.593750,11.468750,11.562500,5.638453,1294400
1989-11-30,11.562500,11.687500,11.531250,11.656250,5.684169,1246000
1989-12-01,11.718750,11.843750,11.593750,11.812500,5.760366,3844400
1989-12-04,11.875000,12.000000,11.812500,11.875000,5.790843,1769200
1989-12-05,11.812500,11.906250,11.687500,11.750000,5.729888,1611600
1989-12-06,11.687500,11.875000,11.687500,11.843750,5.775605,1316000
1989-12-07,11.906250,12.000000,11.687500,11.843750,5.775605,2092800
1989-12-08,11.968750,11.968750,11.875000,11.906250,5.806083,1070400
1989-12-11,11.843750,11.968750,11.812500,11.968750,5.836565,2170000
1989-12-12,11.812500,12.531250,11.781250,12.406250,6.088056,3606400
1989-12-13,12.437500,12.625000,12.343750,12.562500,6.164737,4795200
1989-12-14,12.437500,12.500000,12.281250,12.375000,6.072726,2417600
1989-12-15,12.375000,12.375000,11.812500,12.125000,5.950040,3998800
1989-12-18,12.000000,12.062500,11.656250,11.718750,5.750685,2252800
1989-12-19,11.625000,11.843750,11.593750,11.781250,5.781356,1958400
1989-12-20,11.843750,12.093750,11.812500,12.093750,5.934707,3140400
1989-12-21,12.093750,12.156250,12.031250,12.156250,5.965379,1750400
1989-12-22,12.093750,12.187500,12.093750,12.125000,5.950040,791600
1989-12-26,12.093750,12.218750,12.062500,12.187500,5.980715,882400
1989-12-27,12.125000,12.250000,12.093750,12.156250,5.965379,2059600
1989-12-28,12.218750,12.281250,12.187500,12.250000,6.011382,1429200
1989-12-29,12.218750,12.281250,12.187500,12.281250,6.026718,649600
1990-01-02,12.218750,12.312500,12.093750,12.312500,6.042054,1270800
1990-01-03,12.312500,12.437500,12.250000,12.343750,6.057389,2768800
1990-01-04,12.343750,12.375000,11.750000,12.000000,5.888700,1940800
1990-01-05,11.937500,12.000000,11.812500,11.937500,5.858033,2252800
1990-01-08,11.875000,12.000000,11.781250,11.968750,5.873369,1550000
1990-01-09,11.937500,12.031250,11.718750,11.781250,5.781356,1054400
1990-01-10,11.687500,11.875000,11.625000,11.875000,5.827360,1570400
1990-01-11,11.906250,12.031250,11.875000,11.937500,5.858033,1256000
1990-01-12,11.656250,11.843750,11.625000,11.656250,5.720015,1736000
1990-01-15,11.625000,11.656250,11.531250,11.593750,5.689347,812800
1990-01-16,11.406250,11.750000,11.406250,11.656250,5.720015,1498800
1990-01-17,11.656250,11.781250,11.562500,11.656250,5.720015,1479600
1990-01-18,11.500000,11.875000,11.500000,11.843750,5.812025,2308800
1990-01-19,11.843750,12.125000,11.843750,12.093750,5.934707,1858400
1990-01-22,12.000000,12.062500,11.687500,11.687500,5.735351,1418000
1990-01-23,11.750000,11.781250,11.343750,11.406250,5.597333,1968800
1990-01-24,11.000000,11.437500,10.875000,11.343750,5.566661,3626000
1990-01-25,11.375000,11.437500,11.218750,11.312500,5.551328,1343600
1990-01-26,11.218750,11.406250,11.125000,11.375000,5.582000,2506400
1990-01-29,11.375000,11.375000,11.125000,11.281250,5.535992,2147200
1990-01-30,11.312500,11.562500,11.187500,11.562500,5.674008,2534800
1990-01-31,11.625000,11.875000,11.625000,11.812500,5.796690,2231200
1990-02-01,11.750000,11.781250,11.625000,11.718750,5.750685,979200
1990-02-02,11.718750,11.875000,11.718750,11.781250,5.781356,2199600
1990-02-05,11.718750,11.781250,11.593750,11.750000,5.766020,2610400
1990-02-06,11.687500,11.750000,11.593750,11.750000,5.766020,2115200
1990-02-07,11.687500,12.437500,11.593750,12.343750,6.057389,4554000
1990-02-08,12.250000,12.343750,12.125000,12.187500,5.980715,3884800
1990-02-09,12.125000,12.156250,12.000000,12.062500,5.919376,2159600
1990-02-12,12.000000,12.218750,11.875000,12.187500,5.980715,2170000
1990-02-13,12.156250,12.375000,12.062500,12.343750,6.057389,6024000
1990-02-14,12.312500,12.343750,12.156250,12.218750,5.996047,1854400
1990-02-15,12.187500,12.500000,12.156250,12.468750,6.118728,3981200
1990-02-16,12.500000,12.500000,12.281250,12.312500,6.042054,2925600
1990-02-20,12.250000,12.437500,12.062500,12.437500,6.103393,2277600
1990-02-21,12.312500,12.656250,12.281250,12.593750,6.180068,5889200
1990-02-22,12.687500,12.781250,12.125000,12.125000,5.950040,5323200
1990-02-23,12.031250,12.125000,11.875000,11.906250,5.842695,2650000
1990-02-26,11.875000,12.125000,11.843750,12.093750,5.934707,2398800
1990-02-27,11.906250,12.031250,11.718750,11.750000,5.802002,2060000
1990-02-28,11.812500,12.093750,11.750000,11.843750,5.848295,3784800
1990-03-01,11.875000,12.250000,11.843750,12.156250,6.002605,3189600
1990-03-02,12.250000,12.250000,12.031250,12.125000,5.987171,2568400
1990-03-05,12.125000,12.156250,12.000000,12.031250,5.940880,1842400
1990-03-06,12.031250,12.281250,12.031250,12.281250,6.064328,2672000
